date,open,high,low,close,volume
2016-03-22,25.6,25.6,16.0,19.0,6700
2016-03-23,16.5,17.5,16.3,16.3,87400
2016-03-24,13.9,13.9,13.9,13.9,30000
2016-03-25,12.5,14.0,11.9,12.2,33000
2016-03-28,11.8,12.0,11.0,12.0,1000
2016-03-29,12.9,12.9,12.9,12.9,500
2016-03-30,13.1,14.8,12.0,13.3,17800
2016-03-31,13.8,14.9,13.8,14.9,1231000
2016-04-01,17.1,17.1,12.7,15.5,14200
2016-04-04,14.0,15.2,14.0,14.1,2000
2016-04-05,14.5,15.3,13.1,13.1,700
2016-04-06,13.6,15.0,13.6,14.9,2800
2016-04-07,14.8,14.8,14.8,14.8,300
2016-04-08,12.6,12.8,12.6,12.6,11500
2016-04-11,13.8,14.0,11.0,14.0,5100
2016-04-12,13.9,14.8,12.2,14.8,500
2016-04-13,13.5,13.5,13.5,13.5,300
2016-04-14,13.6,13.6,13.6,13.6,100
2016-04-15,13.6,13.7,13.6,13.7,300
2016-04-21,13.5,13.5,13.5,13.5,200
2016-04-25,12.0,12.0,12.0,12.0,100
2016-04-26,12.6,13.8,12.6,13.7,6100
2016-04-27,13.8,14.0,13.8,13.8,300
2016-04-28,14.0,14.0,14.0,14.0,100
2016-05-04,12.0,12.0,12.0,12.0,600
2016-05-05,12.0,12.0,12.0,12.0,100
2016-05-06,12.1,13.8,12.1,13.8,700
2016-05-09,14.9,14.9,14.9,14.9,600
2016-05-11,12.7,12.7,12.7,12.7,5000
2016-05-12,12.9,12.9,12.8,12.8,200
2016-05-13,14.8,14.8,11.0,11.5,400
2016-05-16,10.6,10.7,10.6,10.7,4200
2016-05-17,12.1,12.1,12.1,12.1,1200
2016-05-18,13.9,13.9,13.9,13.9,9400
2016-05-19,15.5,15.9,15.5,15.9,17400
2016-05-20,16.0,18.1,16.0,16.9,4100
2016-05-23,19.0,19.0,16.0,16.1,400
2016-05-24,16.9,16.9,16.9,16.9,2200
2016-05-25,14.4,16.8,14.4,14.4,2500
2016-05-26,16.3,16.3,16.3,16.3,100
2016-05-27,15.5,15.5,14.2,14.2,3000
2016-05-30,14.0,16.1,14.0,16.1,1000
2016-05-31,14.0,15.9,14.0,15.9,900
2016-06-01,15.9,15.9,15.9,15.9,100
2016-06-02,14.1,14.1,14.1,14.1,600
2016-06-06,14.0,14.0,14.0,14.0,300
2016-06-08,14.4,14.4,14.4,14.4,100
2016-06-09,14.9,15.9,14.9,15.9,700
2016-06-13,14.8,15.0,14.1,14.1,500
2016-06-14,14.5,15.6,14.5,15.5,10580
2016-06-15,15.6,16.6,15.6,16.0,1400
2016-06-16,16.7,17.4,16.7,17.4,3800
2016-06-17,17.2,18.0,17.2,17.3,5020
2016-06-20,17.2,18.0,17.2,18.0,2800
2016-06-21,18.0,20.4,18.0,20.4,31100
2016-06-22,21.9,22.1,21.0,22.1,6380
2016-06-23,23.9,23.9,22.9,22.9,400
2016-06-24,21.0,21.0,20.2,20.2,4600
2016-06-27,20.2,20.2,18.5,18.5,6500
2016-06-28,18.1,20.9,18.1,20.3,8500
2016-06-29,20.4,20.5,20.0,20.0,4400
2016-06-30,20.5,20.5,20.2,20.2,400
2016-07-01,19.4,20.3,19.4,20.3,21105
2016-07-04,18.3,20.0,18.0,19.0,5200
2016-07-05,18.0,18.0,18.0,18.0,2500
2016-07-06,16.0,17.5,15.6,17.0,2500
2016-07-07,14.6,16.9,14.6,16.9,2400
2016-07-08,16.5,16.5,16.5,16.5,1600
2016-07-11,15.1,15.1,15.1,15.1,1800
2016-07-12,15.2,15.2,15.2,15.2,1500
2016-07-13,15.3,15.4,15.3,15.4,11900
2016-07-14,15.5,15.5,15.5,15.5,1000
