date,open,high,low,close,volume
2010-06-21,25.0,30.0,23.0,28.9,1190700
2010-06-22,29.3,29.5,28.7,29.5,356100
2010-06-23,31.3,31.3,29.3,30.5,313300
2010-06-24,29.8,29.8,28.2,29.0,94700
2010-06-25,27.2,27.9,27.2,27.2,572400
2010-06-28,28.0,28.0,26.0,26.9,277200
2010-06-29,27.0,27.1,26.2,26.2,133900
2010-06-30,25.3,26.2,24.8,25.5,186400
2010-07-01,25.8,26.0,25.0,25.5,143300
2010-07-02,24.0,25.5,24.0,24.7,125400
2010-07-05,25.2,26.5,25.2,26.5,73000
2010-07-06,27.9,28.1,26.5,27.0,485200
2010-07-07,27.5,27.5,25.4,25.6,118900
2010-07-08,26.7,26.7,24.8,24.8,137900
2010-07-09,25.0,25.6,24.5,25.3,142400
2010-07-12,25.2,25.6,24.8,25.0,96600
2010-07-13,25.1,25.7,24.7,25.4,235500
2010-07-14,26.0,26.4,25.0,25.2,146500
2010-07-15,25.0,25.3,24.6,24.7,153300
2010-07-16,24.7,26.0,24.7,25.0,143900
2010-07-19,24.9,25.8,24.6,25.7,189300
2010-07-20,25.5,26.3,25.4,25.7,209000
2010-07-21,25.3,25.3,24.9,25.0,105300
2010-07-22,24.8,25.0,24.0,24.3,138000
2010-07-23,25.1,25.1,24.0,24.4,205400
2010-07-26,24.7,24.7,23.5,23.7,67800
2010-07-27,23.9,23.9,22.8,22.9,138100
2010-07-28,23.1,23.1,21.7,22.0,236600
2010-07-29,21.9,22.2,21.5,21.8,91500
2010-07-30,22.0,22.2,21.7,21.8,98200
2010-08-02,21.9,21.9,20.4,20.6,164800
2010-08-03,21.0,21.0,19.4,19.4,168700
2010-08-04,19.0,19.6,18.6,18.7,317300
2010-08-05,17.8,20.0,17.8,20.0,169900
2010-08-06,20.0,20.1,19.5,19.7,99300
2010-08-09,19.7,19.7,18.4,18.4,86100
2010-08-10,17.5,17.8,17.3,17.3,126900
2010-08-11,17.9,17.9,16.7,17.4,57800
2010-08-12,17.5,17.5,16.1,16.1,95100
2010-08-13,15.3,16.2,15.2,16.2,172100
2010-08-16,16.3,16.7,16.3,16.7,102300
2010-08-17,17.3,17.8,16.5,17.3,187300
2010-08-18,17.4,17.4,16.5,16.8,60500
2010-08-19,16.9,17.0,16.3,16.5,64500
2010-08-20,17.0,17.0,16.1,16.7,69100
2010-08-23,15.8,16.5,15.8,16.0,59400
2010-08-24,15.9,15.9,15.1,15.1,150900
2010-08-25,14.7,14.9,14.2,14.2,80800
2010-08-26,15.0,15.2,13.5,14.2,110800
2010-08-27,14.2,14.2,13.3,13.6,88200
2010-08-30,14.5,14.5,14.5,14.5,84600
2010-08-31,15.5,15.5,14.5,15.5,200900
2010-09-01,16.0,16.4,16.0,16.4,232500
2010-09-06,17.3,17.4,17.3,17.4,52100
2010-09-07,18.2,18.2,16.9,17.3,229700
2010-09-08,16.5,16.8,16.3,16.5,264900
2010-09-09,16.5,17.5,16.5,17.0,219000
2010-09-10,17.0,17.0,16.0,16.0,190800
2010-09-13,15.9,16.2,15.3,15.3,152300
2010-09-14,15.3,16.4,15.3,16.4,166900
2010-09-15,16.9,17.0,15.8,16.0,62700
2010-09-16,15.5,16.2,15.1,16.0,54300
2010-09-17,16.4,16.9,16.0,16.9,322400
2010-09-20,17.9,17.9,17.2,17.8,403600
2010-09-21,18.0,18.1,17.3,17.4,186200
2010-09-22,17.2,17.7,17.2,17.3,77100
2010-09-23,17.0,17.1,16.3,16.7,176900
2010-09-24,16.7,17.2,16.6,16.7,79500
2010-09-27,16.7,17.0,16.6,16.9,72500
2010-09-28,17.5,17.5,16.8,16.8,105300
2010-09-29,17.0,17.0,16.1,16.2,100900
2010-09-30,16.3,16.3,15.9,16.1,63500
2010-10-01,16.1,16.2,15.8,15.9,74100
2010-10-04,15.5,15.6,14.9,15.0,128200
2010-10-05,15.0,15.4,14.6,15.3,64600
2010-10-06,15.6,15.9,15.2,15.8,77100
2010-10-07,15.5,15.9,15.1,15.2,82400
2010-10-08,15.1,15.1,14.7,14.7,76700
2010-10-11,14.6,14.9,14.5,14.7,21900
2010-10-12,14.7,14.7,14.2,14.2,59000
2010-10-13,14.3,14.5,14.2,14.5,49100
2010-10-14,14.5,14.5,14.2,14.3,47600
2010-10-15,14.4,14.4,13.5,14.0,55200
2010-10-18,14.0,14.0,13.8,13.8,27100
